day,step,power
57,9,856.1589326189901
57,10,853.9737644915807
57,11,853.4835323001993
57,12,855.2727272727273
57,13,859.8405428572805
57,14,867.3449813829109
57,15,877.8587473989039
57,16,891.4545454545455
57,17,908.0286118609783
57,18,926.771309976776
57,19,946.6965349223668
57,20,966.818181818182
57,21,986.3248392442596
57,22,1005.1038696190768
57,23,1023.2173288207192
57,24,1040.7272727272727
57,25,1057.656406161983
57,26,1073.8700297287353
57,27,1089.1940929765742
57,28,1103.4545454545455
57,29,1116.2668656532626
57,30,1126.4046478296182
57,31,1132.431015182074
57,32,1132.909090909091
57,33,1127.1710175886026
57,34,1117.625015316428
57,35,1107.4483235678574
57,36,1099.8181818181818
57,37,1097.0575867196
57,38,1098.072563631943
57,39,1100.9148950919512
57,40,1103.6363636363635
57,41,1104.7037491693618
57,42,1104.2438210648909
57,43,1102.7983460643384
57,44,1100.909090909091
57,45,1099.113212057499
57,46,1097.9294248357658
57,47,1097.8718342870588
57,48,1099.4545454545455
57,49,1102.89453896428
57,50,1107.220297773865
57,51,1111.1631804237902
57,52,1113.4545454545455
57,53,1113.1211320853815
57,54,1110.3712022505931
57,55,1105.7083985632353
57,56,1099.6363636363635
57,57,1092.7161031487392
57,58,1085.738075041945
57,59,1079.5501003232691
57,60,1075.0
57,61,1072.8070689560248
57,62,1073.1764975816268
57,63,1076.1849501436882
57,64,1081.909090909091
57,65,1090.2587460271611
57,66,1100.476389177002
57,67,1111.63765592016
57,68,1122.8181818181818
57,69,1133.1323787535118
57,70,1141.849763892183
57,71,1148.2786307211263
57,72,1151.7272727272727
57,73,1151.7856025951548
57,74,1149.1700097997189
57,75,1144.8785030135143
57,76,1139.909090909091
57,77,1135.0220858658688
57,78,1130.0270150907584
57,79,1124.4957094975418
57,80,1118.0
57,81,1110.1686675777328
57,82,1100.8582934736098
57,83,1089.9824089963183
57,84,1077.4545454545455
57,85,1063.3117665504724
57,86,1048.0852655602566
57,87,1032.4297681535488
57,88,1017.0
57,89,1002.2944934931046
57,90,988.187007921728
57,91,974.3951092985778
57,92,960.6363636363636
57,93,946.7730435680186
57,94,933.2462482073778
57,95,920.6417832885032
58,0,909.5454545454544
58,1,900.3718549620943
58,2,892.8507265214877
58,3,886.5405984565008
58,4,881.0
58,5,875.9057297654227
58,6,871.4076638884898
58,7,867.7739478854942
58,8,865.2727272727273
58,9,864.0989759762149
58,10,864.1549815609163
58,11,865.2698600015228
58,12,867.2727272727273
58,13,870.1401276933535
58,14,874.438318958754
58,15,880.8809871084142
58,16,890.1818181818181
58,17,902.8263087049164
58,18,918.3871971495216
58,19,936.2090324739112
58,20,955.6363636363636
58,21,975.850092032435
58,22,995.376528806796
58,23,1012.5783375413952
58,24,1025.8181818181818
58,25,1033.8954822562523
58,26,1037.3566876232946
58,27,1037.185003724144
58,28,1034.3636363636365
58,29,1029.802353942555
58,30,1024.1171752454793
58,31,1017.8506816529366
58,32,1011.5454545454544
58,33,1005.7161247007996
58,34,1000.7655204856964
58,35,997.0685196641087
58,36,995.0
58,37,994.7408177087912
58,38,995.6957428117344
58,39,997.0755237815372
58,40,998.0909090909092
58,41,998.0578203731257
58,42,996.71287190373
58,43,993.8978511188332
58,44,989.4545454545456
58,45,983.3688098896156
58,46,976.2027695733456
58,47,968.6626171976756
58,48,961.4545454545456
58,49,955.2197809775024
58,50,950.3396861665232
58,51,947.1306573631916
58,52,945.9090909090908
58,53,946.7747934731012
58,54,948.961213033288
58,55,951.4852078950124
58,56,953.3636363636364
58,57,953.993545130092
58,58,954.292734427597
58,59,955.55919287494
58,60,959.0909090909092
58,61,965.9214805519852
58,62,976.0269401654144
58,63,989.118929696137
58,64,1004.9090909090908
58,65,1022.9086008437864
58,66,1041.8267776380171
58,67,1060.1724747041487
58,68,1076.4545454545455
58,69,1089.4696842546875
58,70,1099.165949282516
58,71,1105.7792396690866
58,72,1109.5454545454545
58,73,1110.775162137463
58,74,1110.0776070501004
58,75,1108.136702983142
58,76,1105.6363636363635
58,77,1103.058928559097
58,78,1100.0804406989012
58,79,1096.1753688528909
58,80,1090.8181818181818
58,81,1083.6013395352395
58,82,1074.5892665179315
58,83,1063.964378423476
58,84,1051.909090909091
58,85,1038.664974663581
58,86,1024.7102205020997
58,87,1010.5821742713864
58,88,996.818181818182
58,89,983.806943628618
58,90,971.342578746397
58,91,959.0705608546136
58,92,946.6363636363636
58,93,933.8174780946748
58,94,920.9194645123124
58,95,908.3799004919758
59,0,896.6363636363636
59,1,886.0438826290465
59,2,876.6272904770805
59,3,868.3288712683919
59,4,861.0909090909091
59,5,854.8720482073205
59,6,849.696373579366
59,7,845.6043303435465
59,8,842.6363636363636
59,9,840.8699131780344
59,10,840.5303970236374
59,11,841.8802278119673
59,12,845.1818181818181
59,13,850.6213104441781
59,14,858.0797655988113
59,15,867.3619743176752
59,16,878.2727272727273
59,17,890.671833681616
59,18,904.6391769447532
59,19,920.3096590082408
59,20,937.818181818182
59,21,957.0848207384482
59,22,977.1703448039938
59,23,996.9206964675424
59,24,1015.181818181818
59,25,1031.1053606373184
59,26,1045.0658074756354
59,27,1057.7433505761342
59,28,1069.8181818181818
59,29,1081.6002708031874
59,30,1091.9186980207387
59,31,1099.2323216824657
59,32,1102.0
59,33,1099.1782152408405
59,34,1091.7139458959564
59,35,1081.051794512185
59,36,1068.6363636363635
59,37,1055.938288687996
59,38,1044.5323365772535
59,39,1036.0193070869757
59,40,1032.0
59,41,1033.2987436435396
59,42,1037.6339805223015
59,43,1041.9476816853676
59,44,1043.1818181818182
59,45,1039.1607708287545
59,46,1031.238559515357
59,47,1021.651613898827
59,48,1012.6363636363636
59,49,1005.951638950533
59,50,1001.4458723253592
59,51,998.489896810234
59,52,996.4545454545456
59,53,994.7982983691138
59,54,993.3302239104772
59,55,991.9470374966014
59,56,990.5454545454544
59,57,989.1392584821024
59,58,988.2105047600052
59,59,988.358316839724
59,60,990.181818181818
59,61,994.1943836115686
59,62,1000.5663934131388
59,63,1009.382479235412
59,64,1020.7272727272727
59,65,1034.5832070716228
59,66,1050.52392158744
59,67,1068.0208571277187
59,68,1086.5454545454545
59,69,1105.3918221928482
59,70,1123.1447384189196
59,71,1138.2116490718954
59,72,1149.0
59,73,1154.4276291569845
59,74,1155.4539429186989
59,75,1153.5487397665183
59,76,1150.1818181818182
59,77,1146.5567520883048
59,78,1142.812217179012
59,79,1138.820664589304
59,80,1134.4545454545455
59,81,1129.50019203525
59,82,1123.3994610925251
59,83,1115.508090512629
59,84,1105.1818181818182
59,85,1092.080263861605
59,86,1077.0785748145236
59,87,1061.3557801783618
59,88,1046.090909090909
59,89,1032.195797972875
59,90,1019.5135123766536
59,91,1007.6199251375602
59,92,996.0909090909092
59,93,984.5925101559856
59,94,973.1514665879524
59,95,961.8846897259432
60,0,950.9090909090908
60,1,940.3574568577288
60,2,930.4260758169912
60,3,921.3271114132126
60,4,913.2727272727273
60,5,906.4350487767356
60,6,900.8260483259004
60,7,896.4176600757518
60,8,893.1818181818181
60,9,891.1551889444204
60,10,890.6333672430429
60,11,891.9766801019624
60,12,895.5454545454545
60,13,901.6174909001288
60,14,910.1404827019272
60,15,920.9795967891258
60,16,934.0
60,17,949.018313364156
60,18,965.6569746765208
60,19,983.4898759233528
60,20,1002.0909090909092
60,21,1020.816357915975
60,22,1038.1520731374435
60,23,1052.3662972447355
60,24,1061.7272727272727
60,25,1065.0344367901268
60,26,1063.212005500978
60,27,1057.7153896431585
60,28,1050.0
60,29,1041.369758559882
60,30,1032.522632131372
60,31,1024.005098728085
60,32,1016.3636363636364
60,33,1009.8686312430729
60,34,1003.6861023371704
60,35,996.7059768081374
60,36,987.818181818182
60,37,976.4170801041904
60,38,963.9147767017644
60,39,952.2278122211832
60,40,943.2727272727273
60,41,938.3565142492564
60,42,936.3479726739536
60,43,935.5063538525832
60,44,934.0909090909092
60,45,930.7847038078752
60,46,925.966059875148
60,47,920.4371132775742
60,48,915.0
60,49,910.23052279197
60,50,905.7991514618184
60,51,901.1500225825756
60,52,895.7272727272727
60,53,889.2463300242435
60,54,882.5077888230331
60,55,876.5835350284877
60,56,872.5454545454545
60,57,871.2088730201453
60,58,872.3628750642306
60,59,875.5399850307463
60,60,880.2727272727273
60,61,886.3301097133572
60,62,894.4270745564077
60,63,905.5150475758002
60,64,920.5454545454544
60,65,940.000517671882
60,66,962.4856448919568
60,67,986.137040575144
60,68,1009.0909090909092
60,69,1029.684865053661
60,70,1047.062164057584
60,71,1060.567471941806
60,72,1069.5454545454545
60,73,1073.6847380225647
60,74,1074.049789786798
60,75,1072.0490375667237
60,76,1069.090909090909
60,77,1066.3304442197164
60,78,1063.909131340678
60,79,1061.7150709731186
60,80,1059.6363636363635
60,81,1057.435246462206
60,82,1054.3705030323088
60,83,1049.5750535408024
60,84,1042.1818181818182
60,85,1031.657263113278
60,86,1018.8020383482694
60,87,1004.7503398636716
60,88,990.6363636363636
60,89,977.381723811955
60,90,965.0577072109772
60,91,953.5230188226928
60,92,942.6363636363636
60,93,932.348512093448
60,94,922.9784964441856
60,95,914.937414391012
61,0,908.6363636363636
61,1,904.2341709960716
61,2,900.8805797395536
61,3,897.4730622496222
61,4,892.9090909090909
61,5,886.4775880131737
61,6,879.0332755066905
61,7,871.822325246862
61,8,866.0909090909091
61,9,862.8000792239601
61,10,861.770409142775
61,11,862.5373526720202
61,12,864.6363636363636
61,13,867.7965269091673
61,14,872.5214515585735
61,15,879.5083777014203
61,16,889.4545454545455
61,17,902.7723358666436
61,18,918.73469371384
61,19,936.329704704116
61,20,954.5454545454544
61,21,972.36981144244
61,22,988.7897735860672
61,23,1002.792121663933
61,24,1013.3636363636364
61,25,1019.7441569999606
61,26,1022.1857573964378
61,27,1021.1935700037872
61,28,1017.2727272727273
61,29,1010.8552651031724
61,30,1002.080833191818
61,31,991.0159846845544
61,32,977.7272727272727
61,33,962.503816678259
61,34,946.5250007453816
61,35,931.1927753489042
61,36,917.9090909090908
61,37,907.7004909110644
61,38,900.0918910993835
61,39,894.2328002834653
61,40,889.2727272727273
61,41,884.4371174047556
61,42,879.2551621298118
61,43,873.3319894263254
61,44,866.2727272727273
61,45,857.8720621971854
61,46,848.6829149268237
61,47,839.4477647385048
61,48,830.9090909090909
61,49,823.7394065337751
61,50,818.3313599810747
61,51,815.0076334378366
61,52,814.0909090909091
61,53,815.7115048495317
61,54,819.2302815125138
61,55,823.8157356010572
61,56,828.6363636363636
61,57,833.1290627044615
61,58,837.804332150688
61,59,843.4410718852065
61,60,850.8181818181819
61,61,860.5108806962585
61,62,872.2796626120074
61,63,885.6813404944797
61,64,900.2727272727273
61,65,915.6711645105044
61,66,931.736108310374
61,67,948.3875434096022
61,68,965.5454545454544
61,69,982.8953703526336
61,70,999.184995055588
61,71,1012.9275767762028
61,72,1022.6363636363636
61,73,1027.2956495335072
61,74,1027.773911467275
61,75,1025.4106722128597
61,76,1021.5454545454544
61,77,1017.3154974224292
61,78,1013.0489045298584
61,79,1008.8714957359948
61,80,1004.9090909090908
61,81,1001.182417594959
61,82,997.2918340496554
61,83,992.7326062067968
61,84,987.0
61,85,979.7304003795526
61,86,971.1246683624288
61,87,961.524783982272
61,88,951.2727272727273
61,89,940.6843331595564
61,90,929.9708561369928
61,91,919.3174055913872
61,92,908.9090909090908
61,93,898.8973238004033
61,94,889.2987252714182
61,95,880.0962186521789
62,0,871.2727272727273
62,1,862.8442693661035
62,2,854.959242777334
62,3,847.799140254443
62,4,841.5454545454545
62,5,836.315087371547
62,6,831.9665763465183
62,7,828.2938680573217
62,8,825.0909090909091
62,9,822.2277675113451
62,10,819.8789972911377
62,11,818.2952738799071
62,12,817.7272727272727
62,13,818.3690130376185
62,14,820.1878890343854
62,15,823.0946386957777
62,16,827.0
62,17,831.7734530654532
62,18,837.1194465713207
62,19,842.7011713369822
62,20,848.1818181818181
62,21,853.2317769732963
62,22,857.550233771241
62,23,860.8435736835654
62,24,862.8181818181819
62,25,863.4627913140888
62,26,863.895527434624
62,27,865.5168634742109
62,28,869.7272727272727
62,29,877.2963191339854
62,30,886.469929217536
62,31,894.8631201468638
62,32,900.0909090909091
62,33,900.6289207863333
62,34,898.3952102406867
62,35,896.1684400292423
62,36,896.7272727272727
62,37,901.9550431752272
62,38,910.1537752742628
62,39,918.7301651907125
62,40,925.0909090909092
62,41,927.1673837854848
62,42,924.989688662262
62,43,919.1126037533631
62,44,910.0909090909092
62,45,898.4336603191979
62,46,884.4670155312334
62,47,868.4714084321982
62,48,850.7272727272727
62,49,831.7002476649974
62,50,812.5967946673493
62,51,794.8085806996623
62,52,779.7272727272727
62,53,768.4471672026301
62,54,760.873078526643
62,55,756.6124505873341
62,56,755.2727272727273
62,57,756.5054017063005
62,58,760.1381639533524
62,59,766.0427533146375
62,60,774.0909090909091
62,61,784.2130441539865
62,62,796.5742656599473
62,63,811.3983543359346
62,64,828.9090909090909
62,65,849.0884444050265
62,66,870.9511370432215
62,67,893.270079341624
62,68,914.818181818182
62,69,934.4630077713626
62,70,951.450731621712
62,71,965.1221805702965
62,72,974.818181818182
62,73,980.163217691342
62,74,981.9163910153846
62,75,981.1204597408262
62,76,978.818181818182
62,77,975.8997464632696
62,78,972.6450679531124
62,79,969.1814918300356
62,80,965.6363636363636
62,81,962.0602396373984
62,82,958.1965189903476
62,83,953.7118115753958
62,84,948.2727272727273
62,85,941.6561699871368
62,86,934.0802197218604
62,87,925.8732505047446
62,88,917.3636363636364
62,89,908.8434895049636
62,90,900.4598748494832
62,91,892.323595496534
62,92,884.5454545454545
62,93,877.1744174475542
62,94,870.0120990620248
62,95,862.7982766000281
63,0,855.2727272727273
63,1,847.268499795729
63,2,838.9917289024182
63,3,830.7418208306258
63,4,822.8181818181819
63,5,815.4973220058943
63,6,808.9641671464841
63,7,803.38074689565
63,8,798.9090909090909
63,9,795.6299962716032
63,10,793.2993297843727
63,11,791.5917256776834
63,12,790.1818181818181
63,13,788.8605338167839
63,14,787.8839682614791
63,15,787.6245094845257
63,16,788.4545454545455
63,17,790.5969025521706
63,18,793.6761608060744
63,19,797.1673386569412
63,20,800.5454545454545
63,21,803.4137877927161
63,22,805.888661241496
63,23,808.2146586149826
63,24,810.6363636363636
63,25,813.24652582242
63,26,815.5305578643046
63,27,816.8220382467645
63,28,816.4545454545455
63,29,814.2123248266954
63,30,811.6822891194668
63,31,810.9020179434141
63,32,813.9090909090909
63,33,822.1243453253443
63,34,834.5016492941918
63,35,849.3781286159433
63,36,865.0909090909091
63,37,880.0658620537455
63,38,893.0838409764939
63,39,903.0144448655404
63,40,908.7272727272727
63,41,909.477263277855
63,42,906.0607140725606
63,43,899.6592623764404
63,44,891.4545454545455
63,45,882.5321871075619
63,46,873.5937572787185
63,47,865.2448124468796
63,48,858.0909090909091
63,49,852.5587610191701
63,50,848.3597113580196
63,51,845.0262605633142
63,52,842.0909090909091
63,53,839.1816324521219
63,54,836.3083063801118
63,55,833.5762816635005
63,56,831.0909090909091
63,57,829.0158455359798
63,58,827.7479722124426
63,59,827.7424764190473
63,60,829.4545454545455
63,61,833.3487354039586
63,62,839.9270774973917
63,63,849.7009717512193
63,64,863.1818181818181
63,65,880.546599211822
63,66,900.6346268889009
63,67,921.9507956669836
63,68,943.0
63,69,962.3881632032992
63,70,979.1253240379144
63,71,992.3225501262998
63,72,1001.0909090909092
63,73,1004.9362593386176
63,74,1004.9436224139864
63,75,1002.5928106459984
63,76,999.3636363636364
63,77,996.4349812604128
63,78,993.7820044879584
63,79,991.078934562434
63,80,988.0
63,81,984.2314860742772
63,82,979.507905088726
63,83,973.575826104266
63,84,966.181818181818
63,85,957.1532789879332
63,86,946.6409206116842
63,87,934.8762837477752
63,88,922.0909090909092
63,89,908.59289797399
63,90,894.9965942827188
63,91,881.9929025409975
63,92,870.2727272727273
63,93,860.4552427524715
63,94,852.8727022574411
63,95,847.7856288155082
64,0,845.4545454545455
64,1,845.758006016124
64,2,847.0466875966081
64,3,847.2892981060606
64,4,844.4545454545455
64,5,837.2201195466695
64,6,827.0996382652182
64,7,816.3157014875214
64,8,807.0909090909091
64,9,801.2137885244709
64,10,798.7365775243372
64,11,799.2774413983984
64,12,802.4545454545455
64,13,807.9517149918106
64,14,815.7154152737966
64,15,825.757771555248
64,16,838.0909090909091
64,17,852.649806053741
64,18,869.0608522895673
64,19,886.8732905624285
64,20,905.6363636363636
64,21,924.758719884135
64,22,943.0866301133888
64,23,959.3257707404936
64,24,972.181818181818
64,25,980.7528144097196
64,26,985.7062636205144
64,27,988.102035566506
64,28,989.0
64,29,989.285420204258
64,30,989.1451335863724
64,31,988.5913710843912
64,32,987.6363636363636
64,33,986.3327775005196
64,34,984.8950202158144
64,35,983.5779346413832
64,36,982.6363636363636
64,37,982.2257993391178
64,38,982.1043310049168
64,39,981.9306971682572
64,40,981.3636363636364
64,41,980.1020933248266
64,42,978.0058375827008
64,43,974.9748448674062
64,44,970.9090909090908
64,45,965.7834409979388
64,46,959.87231866428
64,47,953.5250369984814
64,48,947.0909090909092
64,49,940.8536313197816
64,50,934.834433214724
64,51,928.9889275932136
64,52,923.2727272727273
64,53,917.632999632026
64,54,911.983130295006
64,55,906.228059446846
64,56,900.2727272727273
64,57,894.3061315157505
64,58,889.6535001507073
64,59,887.9241187103104
64,60,890.7272727272727
64,61,899.1282697595168
64,62,912.0165054658014
64,63,927.7373975300942
64,64,944.6363636363636
64,65,961.3796530825458
64,66,977.916841622451
64,67,994.518336623858
64,68,1011.4545454545456
64,69,1028.694027001209
64,70,1044.9979462262131
64,71,1058.8256196108375
64,72,1068.6363636363635
64,73,1073.3769093671622
64,74,1073.9436461999692
64,75,1071.720378114609
64,76,1068.090909090909
64,77,1064.2145287119597
64,78,1060.3524689739108
64,79,1056.54144747618
64,80,1052.8181818181818
64,81,1049.0732144213637
64,82,1044.6123869952958
64,83,1038.59536607158
64,84,1030.1818181818182
64,85,1018.8434658753137
64,86,1005.3002557721782
64,87,990.5841905102268
64,88,975.7272727272727
64,89,961.5500811682916
64,90,948.0274990069
64,91,934.9229855238772
64,92,922.0
64,93,909.1422889969756
64,94,896.7147482002212
64,95,885.2025605760836
65,0,875.0909090909091
65,1,866.7358764801709
65,2,859.9771445558516
65,3,854.5252948990611
65,4,850.0909090909091
65,5,846.4085232641593
65,6,843.3084917581909
65,7,840.6451234640358
65,8,838.2727272727273
65,9,836.1683827359185
65,10,834.8002520477487
65,11,834.759268062977
65,12,836.6363636363636
65,13,840.9335707921658
65,14,847.7973182326327
65,15,857.2851338295103
65,16,869.4545454545455
65,17,884.2393795499628
65,18,901.078656839902
65,19,919.2876966189812
65,20,938.181818181818
65,21,956.9398769170732
65,22,974.1948725895768
65,23,988.443341058201
65,24,998.181818181818
65,25,1002.5508286908346
65,26,1003.2668528017902
65,27,1002.6903596027602
65,28,1003.181818181818
65,29,1006.1622060468618
65,30,1009.29453438508
65,31,1009.3023228034858
65,32,1002.9090909090908
65,33,988.2222221217188
65,34,968.8845551124348
65,35,949.9227923651156
65,36,936.3636363636364
65,37,931.686121375354
65,38,933.1786088015438
65,39,936.5817918269614
65,40,937.6363636363636
65,41,933.303178740502
65,42,925.4237369541174
65,43,917.0596994179464
65,44,911.2727272727273
65,45,910.2091182080924
65,46,912.3537161092592
65,47,915.2760014103424
65,48,916.5454545454544
65,49,914.276541608947
65,50,908.7636713361172
65,51,900.8462381225022
65,52,891.3636363636364
65,53,881.1378403561207
65,54,870.9211440008163
65,55,861.4484210996495
65,56,853.4545454545455
65,57,847.6863015120246
65,58,844.9381162969808
65,59,846.016327478901
65,60,851.7272727272727
65,61,862.5061581412352
65,62,877.3036635385338
65,63,894.6993371665656
65,64,913.2727272727273
65,65,931.8458841048528
65,66,950.2108659125208
65,67,968.4022329457468
65,68,986.4545454545456
65,69,1004.167123621172
65,70,1020.398327356838
65,71,1033.7712765049937
65,72,1042.909090909091
65,73,1046.931644137732
65,74,1046.9458246601278
65,75,1044.5552746706417
65,76,1041.3636363636365
65,77,1038.650333918809
65,78,1036.3979194571957
65,79,1034.2647270851664
65,80,1031.909090909091
65,81,1028.934349732486
65,82,1024.7238611474522
65,83,1018.605987443238
65,84,1009.9090909090908
65,85,998.271358060338
65,86,984.5702723166304
65,87,969.993141323698
65,88,955.7272727272727
65,89,942.7373202988888
65,90,931.0973223132984
65,91,920.6586631710592
65,92,911.2727272727273
65,93,902.868849380471
65,94,895.688165702903
65,95,890.0497628102471
66,0,886.2727272727273
66,1,884.4506344519549
66,2,883.77501487509
66,3,883.2118878606805
66,4,881.7272727272727
66,5,878.5686696298912
66,6,874.109502069464
66,7,869.0046743833958
66,8,863.9090909090909
66,9,859.459346119389
66,10,856.2187950288718
66,11,854.7324827875547
66,12,855.5454545454545
66,13,859.0967868016428
66,14,865.4016814514125
66,15,874.3693717391124
66,16,885.9090909090909
66,17,899.8523703104037
66,18,915.7199337109328
66,19,932.9548029832685
66,20,951.0
66,21,969.1627660476526
66,22,986.2072200684928
66,23,1000.7617004187229
66,24,1011.4545454545456
66,25,1017.4553723171684
66,26,1020.0989132878236
66,27,1021.2611794327488
66,28,1022.818181818182
66,29,1026.041312865492
66,30,1029.7834904165766
66,31,1032.2930136684636
66,32,1031.8181818181818
66,33,1027.1904557663174
66,34,1019.573943227688
66,35,1010.7159136206692
66,36,1002.3636363636364
66,37,995.7011254328746
66,38,989.6593730363074
66,39,982.6061159397688
66,40,972.9090909090908
66,41,959.5291902294572
66,42,943.7999282634454
66,43,927.647974892984
66,44,913.0
66,45,901.375295467479
66,46,892.6636411826373
66,47,886.3474390337499
66,48,881.9090909090909
66,49,878.7778665369908
66,50,876.1705070060051
66,51,873.2506212447439
66,52,869.1818181818181
66,53,863.4152270209205
66,54,856.5520580660698
66,55,849.4810418963658
66,56,843.0909090909091
66,57,838.2785549247811
66,58,835.9735334569887
66,59,837.1135634425201
66,60,842.6363636363636
66,61,853.1410078254095
66,62,867.871989924157
66,63,885.7351588790079
66,64,905.6363636363636
66,65,926.5821296826716
66,66,947.9816886645648
66,67,969.3449487687208
66,68,990.181818181818
66,69,1009.949507534812
66,70,1027.894437235765
66,71,1043.2103301370178
66,72,1055.090909090909
66,73,1062.97921517808
66,74,1067.315562392374
66,75,1068.7895829559357
66,76,1068.090909090909
66,77,1065.8339158437773
66,78,1062.3319495583748
66,79,1057.823099402876
66,80,1052.5454545454545
66,81,1046.6837009922665
66,82,1040.208912101399
66,83,1033.038758068923
66,84,1025.090909090909
66,85,1016.2920756417036
66,86,1006.6051293087564
66,87,996.0019819577952
66,88,984.4545454545456
66,89,972.0471441681932
66,90,959.3137524817572
66,91,946.9007572817152
66,92,935.4545454545456
66,93,925.4923590491608
66,94,917.0148607642152
66,95,909.8935684607984
67,0,904.0
67,1,899.1936469078911
67,2,895.2858953704723
67,3,892.0761052387265
67,4,889.3636363636364
67,5,886.9219737738204
67,6,884.4211032084407
67,7,881.5051355842952
67,8,877.8181818181819
67,9,873.2789693604637
67,10,868.9046917957647
67,11,865.9871592422743
67,12,865.8181818181819
67,13,869.3882851479613
67,14,876.4828568812275
67,15,886.5860001738798
67,16,899.1818181818181
67,17,913.7403332295092
67,18,929.6752443156888
67,19,946.3861696076608
67,20,963.2727272727273
67,21,979.610609206729
67,22,994.1798022196532
67,23,1005.6363668500234
67,24,1012.6363636363636
67,25,1014.4138208526656
67,26,1012.51463771479
67,27,1009.0626811740648
67,28,1006.181818181818
67,29,1005.3306982916994
67,30,1005.3071014666422
67,31,1004.2435902718996
67,32,1000.2727272727273
67,33,992.2548632532636
67,34,981.9615018731874
67,35,971.8919350110632
67,36,964.5454545454544
67,37,961.6029736952466
67,38,961.4718910406082
67,39,961.7412265020292
67,40,960.0
67,41,954.5321056021138
67,42,946.40093396438
67,43,937.36474988991
67,44,929.181818181818
67,45,923.24303571448
67,46,919.4698276473272
67,47,917.4162512110564
67,48,916.6363636363636
67,49,916.6761492672396
67,50,917.0493009008568
67,51,917.2614384476818
67,52,916.818181818182
67,53,915.4543558529248
67,54,913.821605112882
67,55,912.8007790891254
67,56,913.2727272727273
67,57,915.8515977756064
67,58,920.0847331930698
67,59,925.252774741271
67,60,930.6363636363636
67,61,935.822491681013
67,62,941.6235530239296
67,63,949.1582924003364
67,64,959.5454545454544
67,65,973.4536059548868
67,66,989.750600165756
67,67,1006.8541124755652
67,68,1023.181818181818
67,69,1037.3701867721672
67,70,1048.9308644948644
67,71,1057.594291788311
67,72,1063.090909090909
67,73,1065.329851501899
67,74,1064.9350327638774
67,75,1062.709061280281
67,76,1059.4545454545455
67,77,1055.8416572202373
67,78,1052.0108226314442
67,79,1047.9700312723833
67,80,1043.7272727272727
67,81,1039.2083491626065
67,82,1034.0103130739826
67,83,1027.6480295392766
67,84,1019.6363636363636
67,85,1009.6388665838828
67,86,997.9138341635346
67,87,984.8682482977824
67,88,970.9090909090908
67,89,956.4904458654978
67,90,942.254804817334
67,91,928.8917613605032
67,92,917.0909090909092
67,93,907.3098613177616
67,94,899.0783102034928
67,95,891.6939676238416
68,0,884.4545454545455
68,1,876.853915681638
68,2,869.1705907323313
68,3,861.8792431441315
68,4,855.4545454545455
68,5,850.2261805011408
68,6,845.9438723217281
68,7,842.2123552541786
68,8,838.6363636363636
68,9,834.9998850410713
68,10,831.8039199807569
68,11,829.7287222027909
68,12,829.4545454545455
68,13,831.5299611527552
68,14,835.9768113916085
68,15,842.6852559346578
68,16,851.5454545454545
68,17,862.4172021660896
68,18,875.0388344528087
68,19,889.1183222403964
68,20,904.3636363636364
68,21,920.4418551828858
68,22,936.8564871607924
68,23,953.0701482855752
68,24,968.5454545454544
68,25,982.867933920548
68,26,996.1147623585668
68,27,1008.4860277991206
68,28,1020.181818181818
68,29,1031.3491932258307
68,30,1041.923099768576
68,31,1051.785456427033
68,32,1060.8181818181818
68,33,1069.0279068124928
68,34,1076.9201112944022
68,35,1085.1249874018376
68,36,1094.2727272727273
68,37,1104.720997706017
68,38,1115.737364144725
68,39,1126.316866692889
68,40,1135.4545454545455
68,41,1142.404863727076
68,42,1147.459977581243
68,43,1151.1714662811517
68,44,1154.090909090909
68,45,1156.6240360220418
68,46,1158.5931800757578
68,47,1159.674825000686
68,48,1159.5454545454545
68,49,1158.0890490029385
68,50,1156.019574842998
68,51,1154.258495079741
68,52,1153.7272727272727
68,53,1154.906131602568
68,54,1156.5103387340675
68,55,1156.8139219530788
68,56,1154.090909090909
68,57,1147.1486404958798
68,58,1136.9277065843678
68,59,1124.9020102897628
68,60,1112.5454545454545
68,61,1101.208113232094
68,62,1091.74474401937
68,63,1084.8862755242344
68,64,1081.3636363636365
68,65,1081.585667939382
68,66,1084.672862792697
68,67,1089.4236262496636
68,68,1094.6363636363635
68,69,1099.2347263740155
68,70,1102.643350264387
68,71,1104.412117204383
68,72,1104.090909090909
68,73,1101.4200288372836
68,74,1096.901463422482
68,75,1091.2276208418946
68,76,1085.090909090909
68,77,1079.048226458668
68,78,1073.1144324093202
68,79,1067.168876700767
68,80,1061.090909090909
68,81,1054.7166107825897
68,82,1047.7089887584186
68,83,1039.6877814459474
68,84,1030.2727272727273
68,85,1019.2657281382458
68,86,1007.1973398297328
68,87,994.7802816063534
68,88,982.7272727272727
68,89,971.5315562098816
68,90,960.808470104468
68,91,949.9538762195488
68,92,938.3636363636364
68,93,925.6648652040476
68,94,912.4096888433028
68,95,899.381486242725
69,0,887.3636363636364
69,1,876.9595511557471
69,2,868.05277452232
69,3,860.3468833550054
69,4,853.5454545454545
69,5,847.3974983547822
69,6,841.833758521963
69,7,836.8304121554345
69,8,832.3636363636364
69,9,828.4220463342145
69,10,825.0440095716469
69,11,822.2803316596196
69,12,820.1818181818181
69,13,818.8248276719961
69,14,818.3879304641766
69,15,819.0752498424506
69,16,821.0909090909091
